code_health,lead_time_minutes,total_defects,language
10.0,14460.0,0.0,C#
9.75,60.0,0.0,TypeScript
10.0,60.0,0.0,ECMAScript Module
10.0,120.0,0.0,Python
10.0,14100.0,0.0,PHP
8.51,7650.0,0.0,C++
9.62,45900.0,0.0,C#
10.0,1920.0,0.0,Python
10.0,9204.0,1.0,Clojure
10.0,60.0,0.0,JavaScript
10.0,4080.0,0.0,Java
10.0,2310.0,0.0,C#
9.75,60.0,0.0,Scala
10.0,324.0,0.0,Python
8.33,11289.23076923077,0.0,Java
10.0,14160.0,0.0,Clojure
10.0,3192.0,2.0,PHP
9.75,20640.0,0.0,C#
5.97,1740.0,0.0,Python
6.989999999999999,9920.0,0.0,JavaScript
10.0,6090.0,0.0,Ruby
10.0,16080.0,0.0,PHP
10.0,6608.571428571428,0.0,PHP
10.0,10770.0,6.0,C#
10.0,4240.0,0.0,Java
9.75,6300.0,0.0,C#
10.0,60.0,2.0,C#
10.0,15060.0,0.0,TypeScript
10.0,4410.0,0.0,TypeScript
10.0,20700.0,0.0,C#
10.0,615.0,4.0,Python
10.0,1811.578947368421,0.0,TypeScript
9.25,4320.0,0.0,TypeScript
10.0,6420.0,0.0,TypeScript
10.0,2610.0,0.0,C#
10.0,720.0,0.0,Groovy
10.0,5928.0,15.0,C#
10.0,3640.0,0.0,C#
8.42,13860.0,0.0,JavaScript
7.939999999999999,2517.391304347826,5.0,Python
10.0,60.0,2.0,C#
10.0,660.0,1.0,JavaScript
10.0,7860.0,0.0,C#
10.0,4431.428571428572,0.0,Java
10.0,8370.0,0.0,C++
9.5,14130.0,0.0,C#
10.0,2220.0,0.0,Clojure
10.0,9980.0,0.0,Clojure
10.0,4635.0,3.0,C++
10.0,2714.0,5.0,Python
6.389999999999996,4024.285714285714,3.0,C#
6.82,60.0,0.0,JavaScript
10.0,9740.0,0.0,C#
10.0,3120.0,0.0,C#
9.5,120.0,1.0,Python
10.0,7220.0,0.0,C#
10.0,40740.0,0.0,TypeScript
10.0,180.0,0.0,Python
9.5,2863.6363636363635,11.0,C#
9.0,13058.823529411764,8.0,C#
10.0,120.0,0.0,JavaScript
10.0,420.0,0.0,TypeScript
10.0,7640.0,0.0,Python
9.75,1560.0,0.0,C#
10.0,1680.0,0.0,C#
10.0,735.0,5.0,Clojure
10.0,14700.0,0.0,C#
10.0,4320.0,0.0,Scala
9.25,3560.0,4.0,C#
9.150000000000004,2476.8,9.0,Python
10.0,2160.0,0.0,C++
10.0,5372.307692307692,0.0,PHP
10.0,780.0,0.0,C#
10.0,5400.0,0.0,Java
10.0,18447.272727272728,8.0,C#
8.21,12960.0,0.0,TypeScript
7.16,17760.0,0.0,Ruby
10.0,8100.0,0.0,C++
7.49,5670.0,9.0,Java
9.87,4480.0,0.0,C#
10.0,60.0,1.0,Clojure
10.0,8520.0,0.0,C#
10.0,1260.0,0.0,TypeScript
9.87,9180.0,0.0,JavaScript
9.0,2700.0,0.0,C#
10.0,3600.0,0.0,C++
9.25,3258.75,0.0,Python
10.0,4920.0,0.0,Python
9.62,7650.0,0.0,C#
10.0,1605.0,0.0,JavaScript
10.0,3280.0,0.0,Python
9.75,5910.0,0.0,C#
9.27,8388.0,0.0,JavaScript
10.0,3722.608695652174,4.0,Clojure
8.84,2740.0,2.0,C#
10.0,2220.0,0.0,Java
10.0,2430.0,0.0,Java
10.0,100.0,0.0,TypeScript
10.0,1020.0,0.0,C#
10.0,1860.0,10.0,Python
6.5,1200.0,0.0,JavaScript
10.0,1980.0,0.0,Clojure
10.0,9345.0,0.0,JavaScript
10.0,3420.0,0.0,C#
10.0,1440.0,0.0,C#
10.0,15441.176470588236,0.0,TypeScript
10.0,5400.0,0.0,C++
8.19,540.0,0.0,ClojureScript
10.0,4372.5,3.0,C#
9.75,1080.0,0.0,Java
9.25,2874.0,0.0,PHP
9.25,17178.7012987013,51.0,C#
10.0,36540.0,1.0,TypeScript
10.0,2280.0,1.0,Python
3.77,2220.0,1.0,C#
10.0,60.0,0.0,Elixir
10.0,8340.0,0.0,Java
10.0,60.0,2.0,C++
10.0,3600.0,0.0,C++
9.539999999999994,4040.8695652173915,2.0,TypeScript
10.0,1620.0,0.0,TypeScript
10.0,5760.0,0.0,C#
8.8,9810.0,0.0,C#
10.0,4500.0,2.0,Clojure
10.0,780.0,0.0,Python
10.0,2646.0,0.0,C#
10.0,1740.0,0.0,TypeScript
10.0,1640.0,0.0,C#
10.0,2993.3333333333335,0.0,Vue
10.0,3600.0,0.0,C#
10.0,20520.0,0.0,TypeScript
10.0,3330.0,0.0,JavaScript
10.0,580.0,0.0,JavaScript
10.0,60.0,0.0,TypeScript
10.0,60.0,0.0,Clojure
9.87,780.0,0.0,TypeScript
9.090000000000002,17700.0,1.0,C++
10.0,2790.0,0.0,C#
9.62,6180.0,0.0,Java
10.0,12042.0,1.0,Clojure
9.0,6180.0,0.0,Python
10.0,2426.6666666666665,3.0,Python
8.66,2004.0,0.0,Python
10.0,2880.0,2.0,Clojure
10.0,8670.0,0.0,PHP
10.0,1860.0,0.0,C#
10.0,960.0,0.0,Python
6.29,5286.666666666667,4.0,C#
10.0,180.0,0.0,Python
10.0,1320.0,0.0,Elixir
8.94,60.0,0.0,JavaScript
10.0,1080.0,0.0,C#
10.0,1500.0,3.0,C#
10.0,3848.5714285714284,0.0,Clojure
10.0,90.0,0.0,C++
10.0,13800.0,0.0,C++
10.0,2460.0,0.0,TypeScript
10.0,960.0,0.0,TypeScript
9.5,5955.0,0.0,Kotlin
9.75,9444.0,0.0,C++
8.790000000000004,4292.941176470588,6.0,JavaScript
10.0,4800.0,0.0,TypeScript
8.31,6950.0,2.0,TypeScript
8.13,1380.0,0.0,JavaScript
10.0,1050.0,0.0,Clojure
10.0,27900.0,0.0,JavaScript
10.0,30240.0,0.0,C++
10.0,1770.0,1.0,C#
10.0,6240.0,0.0,C#
7.46,1520.0,0.0,JavaScript
9.25,1770.0,0.0,C++
9.5,9900.0,0.0,Java
9.0,300.0,8.0,JavaScript
10.0,13860.0,0.0,JavaScript
10.0,3855.0,0.0,C#
10.0,10127.692307692309,34.0,Python
10.0,14700.0,0.0,C#
9.87,15960.0,0.0,Clojure
10.0,1770.0,0.0,C++
10.0,2810.0,1.0,Clojure
10.0,60.0,0.0,Clojure
10.0,34200.0,0.0,JavaScript
10.0,1380.0,0.0,C#
8.83,3652.9411764705883,3.0,Kotlin
9.7,3060.0,0.0,TypeScript
10.0,1308.0,1.0,Clojure
1.0,3120.0,0.0,C++
10.0,60.0,0.0,Ruby
10.0,780.0,0.0,TypeScript
10.0,23700.0,0.0,PHP
9.75,3081.4285714285716,6.0,Python
8.97,60.0,0.0,JavaScript
10.0,9000.0,0.0,JavaScript
9.75,1440.0,1.0,C#
10.0,3150.0,2.0,JavaScript
10.0,180.0,0.0,C#
10.0,11700.0,0.0,C++
8.43,6433.333333333333,2.0,Elixir
10.0,4500.0,0.0,C#
10.0,4380.0,0.0,C++
10.0,6600.0,1.0,C#
9.25,2429.6,3.0,TypeScript
10.0,3600.0,0.0,C#
10.0,4800.0,0.0,C#
10.0,3900.0,0.0,JavaScript
10.0,7950.0,0.0,JavaScript
10.0,23700.0,0.0,C#
10.0,60.0,0.0,TypeScript
9.5,1380.0,0.0,Java
10.0,1800.0,0.0,TypeScript
10.0,1920.0,0.0,TypeScript
7.7,1044.0,0.0,Python
10.0,2340.0,0.0,Python
9.5,4500.0,0.0,C#
10.0,2400.0,0.0,TypeScript
10.0,1620.0,0.0,C++
10.0,2760.0,0.0,TypeScript
10.0,5457.391304347826,0.0,JavaScript
10.0,3708.0,2.0,C#
10.0,2137.5,1.0,Clojure
8.91,7500.0,0.0,C#
10.0,1464.0,0.0,TypeScript
10.0,56280.0,0.0,Java
10.0,2100.0,0.0,TypeScript
8.66,1890.0,0.0,JavaScript
10.0,3120.0,0.0,C#
10.0,1200.0,1.0,Python
10.0,1500.0,1.0,Clojure
10.0,62640.0,0.0,C#
10.0,60.0,1.0,Java
10.0,240.0,0.0,C#
10.0,13860.0,0.0,JavaScript
10.0,5700.0,0.0,Java
10.0,3780.0,0.0,JavaScript
10.0,16192.5,0.0,TypeScript
10.0,8460.0,0.0,JavaScript
10.0,1860.0,1.0,C#
9.75,14700.0,0.0,C#
10.0,60.0,0.0,TypeScript
10.0,16800.0,0.0,C#
1.28,1260.0,0.0,C++
10.0,1260.0,0.0,C#
10.0,60.0,0.0,TypeScript
10.0,5580.0,0.0,C++
9.01,3333.3333333333335,0.0,TypeScript
9.05,3480.0,0.0,C++
10.0,60.0,0.0,ClojureScript
10.0,1230.0,0.0,Java
10.0,3600.0,0.0,TypeScript
10.0,960.0,1.0,C#
10.0,10940.0,0.0,Clojure
10.0,6412.5,2.0,PHP
10.0,3600.0,0.0,C#
10.0,3120.0,0.0,JavaScript
10.0,3360.0,0.0,TypeScript
10.0,24915.0,0.0,Clojure
7.299999999999998,904.2857142857143,4.0,Python
10.0,1905.0,0.0,Clojure
10.0,1440.0,2.0,C#
9.48,9060.0,0.0,JavaScript
9.75,420.0,0.0,Python
10.0,920.0,1.0,Clojure
10.0,5940.0,0.0,Rust
6.380000000000001,2640.0,1.0,C++
10.0,12256.363636363636,6.0,C#
9.5,7260.0,0.0,Java
9.340000000000002,7581.818181818182,0.0,TypeScript
9.75,6897.272727272727,11.0,C#
10.0,1452.0,2.0,Python
10.0,27231.428571428572,0.0,C#
9.62,4524.0,0.0,Python
9.5,2310.0,0.0,C++
10.0,12960.0,0.0,C#
10.0,226.66666666666666,0.0,Python
4.25,9600.0,0.0,C#
9.5,5880.0,0.0,C#
10.0,120.0,0.0,JavaScript
10.0,2865.0,0.0,C#
10.0,6480.0,0.0,Python
10.0,18960.0,0.0,C#
9.48,180.0,0.0,TypeScript
10.0,120.0,0.0,TypeScript
10.0,2280.0,1.0,C++
10.0,1950.0,2.0,JavaScript
8.460000000000004,4518.75,4.0,Kotlin
10.0,2902.1052631578946,0.0,Clojure
10.0,180.0,0.0,TypeScript
10.0,16178.57142857143,0.0,C#
10.0,708.0,0.0,TypeScript
9.87,2340.0,0.0,TypeScript
6.989999999999999,60.0,0.0,C++
9.47,5640.0,0.0,C#
10.0,21320.0,0.0,C#
9.87,5010.0,0.0,Clojure
10.0,20640.0,0.0,C#
10.0,3360.0,2.0,C#
10.0,3200.0,0.0,Clojure
10.0,3750.0,4.0,C#
10.0,5560.0,0.0,C#
7.13,2620.0,0.0,Java
10.0,450.0,1.0,JavaScript
10.0,3720.0,0.0,TypeScript
10.0,16005.0,0.0,C#
9.5,27900.0,0.0,TypeScript
10.0,9300.0,0.0,C++
10.0,8640.0,0.0,TypeScript
10.0,1920.0,0.0,Python
10.0,19565.454545454544,0.0,C#
8.59,3240.0,0.0,Python
10.0,1740.0,0.0,TypeScript
10.0,3900.0,0.0,C#
10.0,80.0,0.0,Clojure
10.0,1440.0,0.0,Python
10.0,5760.0,0.0,C#
10.0,3600.0,0.0,C#
9.75,10720.0,0.0,TypeScript
10.0,18360.0,2.0,C#
10.0,1120.0,1.0,Elixir
10.0,2880.0,0.0,C#
5.5,1860.0,2.0,Python
10.0,3660.0,0.0,C++
10.0,720.0,0.0,Python
10.0,240.0,0.0,TypeScript
10.0,10740.0,0.0,Elixir
10.0,13860.0,0.0,JavaScript
10.0,5660.0,0.0,Java
10.0,360.0,0.0,C#
10.0,4380.0,0.0,C++
9.730000000000002,300.0,0.0,JavaScript
10.0,4080.0,0.0,C#
10.0,14520.0,0.0,JavaScript
9.63,6680.0,0.0,C#
10.0,240.0,0.0,C#
10.0,3300.0,0.0,TypeScript
10.0,1590.0,0.0,Clojure
9.75,5680.0,2.0,Python
10.0,2040.0,0.0,C#
10.0,900.0,0.0,Clojure
10.0,9740.0,0.0,C#
10.0,6900.0,0.0,C#
10.0,3120.0,0.0,C#
10.0,2820.0,0.0,C++
10.0,60.0,1.0,Java
9.25,2077.5,2.0,Python
10.0,1136.842105263158,0.0,Elixir
9.5,1770.0,0.0,C++
10.0,1710.0,0.0,TypeScript
10.0,5240.0,1.0,C#
6.74,1320.0,0.0,Java
10.0,2160.0,0.0,TypeScript
10.0,3000.0,0.0,Python
9.5,3233.3333333333335,0.0,Python
10.0,1460.0,2.0,JavaScript
10.0,6000.0,0.0,C#
9.75,3106.6666666666665,4.0,Clojure
4.5,141.8181818181818,2.0,Python
10.0,852.0,0.0,TypeScript
10.0,6480.0,3.0,C#
10.0,6480.0,0.0,Python
10.0,7080.0,0.0,Python
10.0,900.0,0.0,JavaScript
9.0,13860.0,0.0,JavaScript
9.5,7647.272727272727,1.0,Java
10.0,60.0,0.0,JavaScript
10.0,3420.0,1.0,C#
10.0,2449.090909090909,0.0,TypeScript
5.05,1572.0,0.0,C#
10.0,60.0,0.0,TypeScript
6.480000000000001,3120.0,1.0,C++
9.75,5772.0,1.0,C#
9.61,788.5714285714286,0.0,JavaScript
10.0,420.0,1.0,Clojure
10.0,3780.0,0.0,TypeScript
9.52,2700.0,1.0,TypeScript
9.2,120.0,1.0,C#
10.0,53760.0,0.0,C#
10.0,9452.727272727272,0.0,Elixir
10.0,7300.0,0.0,C#
10.0,5460.0,0.0,C#
10.0,60.0,0.0,JavaScript
10.0,12780.0,0.0,TypeScript
9.87,480.0,2.0,Clojure
10.0,2520.0,0.0,PHP
10.0,120.0,3.0,C#
10.0,60.0,1.0,Python
10.0,1860.0,0.0,C++
10.0,4720.0,0.0,TypeScript
6.64,60.0,0.0,C++
10.0,660.0,0.0,C#
8.9,7490.0,0.0,JavaScript
9.22,1380.0,0.0,JavaScript
10.0,5220.0,0.0,C#
10.0,2820.0,1.0,TypeScript
8.07,636.0,0.0,Python
10.0,4920.0,0.0,C#
10.0,2880.0,0.0,C#
9.730000000000002,3368.5714285714284,6.0,C#
10.0,4560.0,2.0,TypeScript
10.0,6000.0,0.0,C#
10.0,540.0,0.0,C#
10.0,60.0,1.0,C++
10.0,1620.0,1.0,C++
10.0,60.0,0.0,JavaScript
10.0,1205.7142857142858,0.0,TypeScript
10.0,6660.0,0.0,TypeScript
10.0,900.0,0.0,Python
10.0,2430.0,1.0,Clojure
10.0,12936.0,1.0,TypeScript
10.0,360.0,0.0,C#
10.0,37620.0,0.0,TypeScript
10.0,2520.0,0.0,C#
10.0,1530.0,0.0,TypeScript
10.0,3192.0,5.0,C#
10.0,788.5714285714286,0.0,TypeScript
10.0,34080.0,0.0,Ruby
10.0,9442.5,0.0,TypeScript
10.0,3780.0,0.0,TypeScript
9.32,2160.0,1.0,TypeScript
10.0,2980.0,0.0,Java
9.5,3703.404255319149,1.0,Java
2.28,20280.0,0.0,C++
10.0,180.0,1.0,Python
9.75,3000.0,0.0,Ruby
10.0,9060.0,0.0,JavaScript
8.590000000000002,33840.0,7.0,C#
10.0,60.0,2.0,C#
10.0,16530.0,1.0,Ruby
9.75,1704.0,0.0,TypeScript
9.61,13860.0,0.0,JavaScript
4.32,6257.142857142857,0.0,ClojureScript
10.0,7950.0,15.0,C#
10.0,23880.0,1.0,Ruby
10.0,240.0,0.0,JavaScript
9.549999999999999,5202.0,2.0,C#
10.0,8220.0,1.0,PHP
9.5,3698.181818181818,4.0,C#
10.0,60.0,2.0,C#
10.0,26520.0,0.0,Ruby
10.0,7740.0,0.0,C++
10.0,32760.0,0.0,C#
10.0,3600.0,0.0,C#
10.0,4272.0,0.0,Clojure
8.430000000000003,8922.0,18.0,C#
10.0,1585.7142857142858,0.0,Python
10.0,3660.0,0.0,PHP
9.75,9540.0,0.0,C++
10.0,60.0,0.0,Elixir
10.0,180.0,0.0,TypeScript
10.0,13860.0,0.0,JavaScript
9.52999999999999,6883.5,1.0,Python
9.25,4760.869565217391,1.0,Java
10.0,2500.0,0.0,C#
10.0,1620.0,0.0,C++
10.0,6720.0,0.0,C++
10.0,16560.0,0.0,Python
10.0,510.0,0.0,Python
10.0,2460.0,0.0,Python
10.0,60.0,0.0,Java
10.0,2280.0,0.0,TypeScript
10.0,11880.0,0.0,C#
10.0,9900.0,0.0,C#
10.0,2400.0,0.0,TypeScript
10.0,1380.0,0.0,JavaScript
9.64,2580.0,1.0,C#
10.0,6972.857142857143,1.0,C#
10.0,60.0,0.0,TypeScript
9.5,1770.0,0.0,C++
9.75,3226.6666666666665,2.0,Clojure
10.0,60.0,1.0,Clojure
10.0,540.0,0.0,Elixir
10.0,540.0,0.0,Objective C++
10.0,2612.7272727272725,0.0,Clojure
10.0,60.0,0.0,TypeScript
10.0,1980.0,0.0,Clojure
10.0,1577.142857142857,2.0,JavaScript
10.0,600.0,0.0,JavaScript
10.0,4260.0,0.0,TypeScript
9.47,4500.0,0.0,C#
10.0,2460.0,0.0,JavaScript
9.75,13280.0,13.0,C#
9.75,120.0,0.0,TypeScript
10.0,4260.0,0.0,C#
10.0,8091.428571428572,0.0,TypeScript
10.0,6060.0,0.0,C#
9.25,3108.0,0.0,Java
10.0,1920.0,0.0,TypeScript
10.0,1080.0,0.0,C#
10.0,13860.0,0.0,JavaScript
10.0,180.0,0.0,TypeScript
9.75,4800.0,1.0,C#
10.0,7431.428571428572,0.0,PHP
10.0,3600.0,0.0,C#
8.85,1080.0,2.0,Objective C++
10.0,1200.0,0.0,Objective C
8.43,60.0,0.0,TypeScript
10.0,16180.0,1.0,C#
8.87,4040.0,2.0,C#
9.61,9000.0,4.0,C#
10.0,1320.0,0.0,Clojure
6.42,924.0,0.0,JavaScript
9.75,5160.0,0.0,C++
10.0,3860.0,0.0,C#
9.53,330.0,0.0,TypeScript
10.0,1020.0,0.0,TypeScript
10.0,2140.0,1.0,C++
10.0,1666.6666666666667,2.0,Clojure
10.0,60.0,2.0,C#
9.75,27000.0,0.0,C#
9.5,2418.0,4.0,C++
10.0,9034.285714285714,0.0,Clojure
9.5,34860.0,0.0,C#
10.0,60.0,0.0,Groovy
9.75,32512.5,1.0,C#
10.0,2700.0,0.0,TypeScript
10.0,1332.0,3.0,Clojure
10.0,13680.0,0.0,C#
10.0,10356.0,0.0,TypeScript
10.0,41040.0,0.0,TypeScript
7.33,2700.0,0.0,C++
9.75,3120.0,0.0,C#
10.0,1800.0,0.0,C#
6.22,12170.4,10.0,C#
10.0,765.0,1.0,TypeScript
10.0,1866.3636363636363,0.0,TypeScript
10.0,780.0,0.0,JavaScript
10.0,9720.0,0.0,C#
10.0,780.0,0.0,C#
9.29,540.0,0.0,Python
10.0,7388.571428571428,0.0,Vue
10.0,4260.0,0.0,JavaScript
10.0,60.0,0.0,Clojure
10.0,420.0,4.0,Clojure
10.0,4200.0,0.0,Java
9.5,6120.0,0.0,C#
10.0,9432.5,3.0,Clojure
10.0,2976.0,4.0,TypeScript
6.71,4520.0,0.0,C++
8.15,4200.0,4.0,C#
10.0,69900.0,1.0,Ruby
10.0,60.0,1.0,C++
9.75,2280.0,2.0,Python
10.0,15120.0,0.0,Clojure
8.66,60.0,0.0,Python
9.75,617.1428571428571,0.0,C++
10.0,360.0,0.0,Scala
9.75,11160.0,0.0,Python
6.25,15990.0,10.0,Python
9.75,4605.0,0.0,C++
10.0,60.0,0.0,TypeScript
10.0,60.0,0.0,PHP
9.59,2580.0,1.0,C#
10.0,9480.0,0.0,C#
10.0,1710.0,3.0,C#
10.0,2460.0,0.0,C#
10.0,8500.0,0.0,JavaScript
10.0,7370.0,0.0,C#
10.0,180.0,0.0,TypeScript
9.62,45800.0,0.0,C#
10.0,1500.0,0.0,TypeScript
9.5,6120.0,0.0,Java
10.0,1320.0,0.0,Ruby
10.0,1380.0,0.0,JavaScript
9.5,15780.0,0.0,C#
8.21,9780.0,1.0,C++
7.97,6489.2307692307695,5.0,C++
9.25,6060.0,0.0,Clojure
9.25,1560.0,0.0,C#
10.0,5750.0,2.0,Elixir
10.0,5220.0,0.0,C#
10.0,60.0,0.0,JavaScript
10.0,2400.0,0.0,Clojure
10.0,3540.0,0.0,C#
10.0,4980.0,0.0,TypeScript
10.0,60.0,0.0,C#
10.0,6180.0,0.0,Clojure
10.0,4500.0,0.0,Python
10.0,12420.0,0.0,C#
9.479999999999999,4534.285714285715,6.0,C++
10.0,1380.0,0.0,Java
9.5,13370.526315789473,0.0,C#
9.620000000000001,5604.0,0.0,C#
9.5,7800.0,0.0,Elixir
10.0,5880.0,0.0,C++
10.0,3360.0,0.0,Kotlin
10.0,3600.0,0.0,C#
10.0,1400.0,0.0,TypeScript
10.0,1530.0,0.0,TypeScript
9.08,12960.0,0.0,TypeScript
10.0,4620.0,0.0,TypeScript
10.0,2340.0,0.0,C#
10.0,210.0,1.0,Python
9.5,32040.0,1.0,C#
9.75,5420.0,0.0,C#
10.0,62640.0,0.0,C#
10.0,2160.0,0.0,C#
6.759999999999997,4545.789473684211,14.0,TypeScript
10.0,4332.0,0.0,C#
10.0,7950.0,0.0,JavaScript
10.0,60.0,0.0,Ruby
7.58,3960.0,1.0,Objective C++
6.28,3480.0,0.0,C++
9.64,3900.0,0.0,JavaScript
10.0,720.0,0.0,JavaScript
10.0,360.0,0.0,JavaScript
10.0,360.0,0.0,C#
10.0,360.0,0.0,JavaScript
10.0,140.0,0.0,JavaScript
9.75,1000.0,3.0,Clojure
9.5,360.0,1.0,Python
9.5,16032.0,0.0,Java
9.46,1020.0,0.0,TypeScript
9.15,990.0,2.0,Python
10.0,1920.0,0.0,C#
9.730000000000002,340.0,0.0,JavaScript
9.5,552.0,0.0,Python
10.0,4140.0,0.0,PHP
10.0,930.0,1.0,C#
9.620000000000001,2812.9411764705883,0.0,Python
10.0,1020.0,0.0,C#
10.0,2460.0,0.0,C#
10.0,4920.0,0.0,C#
10.0,60.0,0.0,Scala
10.0,5536.363636363636,0.0,C#
9.5,2130.0,1.0,Clojure
6.03,4932.0,0.0,JavaScript
10.0,2568.0,0.0,TypeScript
10.0,53760.0,0.0,C#
10.0,60.0,0.0,Clojure
9.5,600.0,0.0,TypeScript
10.0,2568.0,0.0,Clojure
10.0,2970.0,0.0,TypeScript
9.75,13820.0,0.0,C#
9.730000000000002,3557.1428571428573,7.0,C#
10.0,60.0,0.0,JavaScript
9.57,60.0,2.0,C#
10.0,180.0,0.0,Python
6.65,180.0,0.0,JavaScript
9.65,3900.0,0.0,PHP
8.330000000000002,1836.0,0.0,JavaScript
10.0,62640.0,0.0,C#
10.0,13860.0,0.0,JavaScript
10.0,1800.0,0.0,Elixir
10.0,6480.0,1.0,C#
10.0,120.0,0.0,JavaScript
10.0,2664.0,0.0,TypeScript
10.0,60.0,0.0,JavaScript
10.0,3640.0,0.0,C#
10.0,8386.666666666666,0.0,C#
10.0,7350.0,0.0,C++
10.0,1260.0,0.0,TypeScript
10.0,5415.0,0.0,Kotlin
10.0,510.0,0.0,C#
10.0,4596.923076923077,6.0,TypeScript
10.0,10020.0,0.0,C#
10.0,9480.0,0.0,C#
10.0,180.0,0.0,C#
10.0,3120.0,1.0,Java
10.0,5970.0,0.0,TypeScript
9.59,360.0,0.0,C#
10.0,6046.666666666667,2.0,Python
10.0,22140.0,0.0,JavaScript
10.0,766.6666666666666,3.0,Python
10.0,2760.0,1.0,C#
10.0,1380.0,0.0,JavaScript
10.0,180.0,0.0,C#
9.5,120.0,0.0,TypeScript
10.0,3440.0,1.0,Clojure
10.0,840.0,0.0,TypeScript
10.0,1005.0,0.0,PHP
10.0,580.0,0.0,TypeScript
10.0,60.0,0.0,TypeScript
10.0,4025.4545454545455,0.0,Clojure
10.0,1920.0,0.0,Clojure
10.0,1200.0,0.0,Clojure
10.0,480.0,0.0,Clojure
10.0,3180.0,0.0,Java
10.0,13860.0,0.0,JavaScript
10.0,6360.0,0.0,JavaScript
10.0,780.0,0.0,JavaScript
9.62,5400.0,0.0,Python
10.0,11340.0,0.0,C#
10.0,1740.0,0.0,C#
10.0,1590.0,0.0,Clojure
10.0,3960.0,0.0,C#
10.0,6420.0,0.0,C#
9.32,60.0,0.0,Python
10.0,22920.0,0.0,C#
10.0,60.0,1.0,Clojure
8.67,4800.0,1.0,C#
9.75,1740.0,0.0,JavaScript
10.0,4080.0,0.0,JavaScript
10.0,4620.0,0.0,TypeScript
10.0,1680.0,0.0,Python
10.0,10680.0,0.0,C#
10.0,8385.0,1.0,C#
10.0,2808.0,0.0,Clojure
10.0,120.0,0.0,C#
10.0,510.0,0.0,TypeScript
10.0,2460.0,0.0,C#
10.0,4320.0,0.0,Java
9.75,8040.0,2.0,C#
3.21,7740.0,0.0,C++
9.22,75.0,2.0,TypeScript
6.85,75.0,0.0,JavaScript
10.0,3084.0,0.0,Rust
9.87,1740.0,0.0,C#
9.37,2260.0,0.0,C++
8.990000000000006,540.0,8.0,JavaScript
9.5,7020.0,1.0,C++
10.0,60.0,0.0,TypeScript
10.0,48945.0,0.0,C#
10.0,1020.0,0.0,TypeScript
10.0,3120.0,0.0,JavaScript
10.0,7080.0,0.0,PHP
10.0,49410.0,0.0,TypeScript
10.0,540.0,0.0,C#
10.0,2460.0,0.0,JavaScript
10.0,4140.0,0.0,JavaScript
10.0,120.0,0.0,C#
9.75,60.0,0.0,Python
10.0,1380.0,0.0,JavaScript
8.0,11095.714285714286,0.0,C#
10.0,1200.0,0.0,Python
10.0,11700.0,0.0,C++
10.0,4260.0,0.0,C#
10.0,1260.0,0.0,JavaScript
10.0,60.0,0.0,JavaScript
9.75,60.0,0.0,TypeScript
10.0,6060.0,0.0,TypeScript
10.0,3640.0,0.0,C#
10.0,6000.0,0.0,TypeScript
10.0,180.0,1.0,Python
9.66,60.0,0.0,Python
9.44,4601.0526315789475,0.0,JavaScript
10.0,60.0,1.0,JavaScript
10.0,1500.0,0.0,TypeScript
9.75,1140.0,0.0,C#
10.0,60.0,0.0,Python
10.0,5760.0,0.0,C#
10.0,5760.0,0.0,C#
10.0,6540.0,0.0,C++
9.73,510.0,0.0,JavaScript
10.0,792.0,0.0,TypeScript
10.0,60.0,0.0,TypeScript
10.0,4200.0,0.0,Clojure
10.0,6000.0,0.0,C#
10.0,1640.0,0.0,C#
10.0,1740.0,0.0,Kotlin
10.0,60.0,2.0,C#
10.0,29880.0,0.0,Clojure
10.0,1260.0,0.0,Kotlin
9.360000000000008,2640.0,3.0,Python
10.0,5720.0,0.0,PHP
10.0,746.6666666666666,0.0,JavaScript
10.0,60.0,0.0,C#
9.75,2020.0,0.0,TypeScript
10.0,1200.0,0.0,TypeScript
10.0,60.0,0.0,C++
10.0,6270.0,0.0,C#
9.3,3708.0,0.0,C#
9.12,984.0,0.0,Clojure
10.0,3660.0,0.0,TypeScript
10.0,60.0,0.0,C#
10.0,3771.4285714285716,0.0,Clojure
10.0,975.0,0.0,Python
10.0,40740.0,0.0,TypeScript
9.5,780.0,0.0,JavaScript
10.0,4302.857142857143,0.0,TypeScript
10.0,1200.0,0.0,Ruby
10.0,3600.0,0.0,C#
9.73,7980.0,2.0,C++
8.66,19320.0,0.0,Python
10.0,2640.0,0.0,C#
7.400000000000001,9920.0,0.0,JavaScript
10.0,150.0,1.0,Python
9.5,31140.0,0.0,C#
10.0,2220.0,0.0,JavaScript
10.0,240.0,1.0,Elixir
10.0,5100.0,0.0,JavaScript
10.0,1260.0,0.0,Python
10.0,180.0,1.0,Python
9.75,6360.0,0.0,C#
10.0,2550.0,0.0,TypeScript
10.0,60.0,0.0,Elixir
10.0,13860.0,0.0,JavaScript
9.400000000000002,30100.0,3.0,Python
9.47,62640.0,0.0,C#
10.0,360.0,0.0,C#
10.0,780.0,0.0,C#
10.0,1582.5,4.0,TypeScript
10.0,3300.0,0.0,Java
10.0,21920.0,1.0,C#
10.0,8820.0,0.0,JavaScript
10.0,60.0,0.0,C#
10.0,60.0,0.0,C#
10.0,3622.5,6.0,Swift
10.0,930.0,0.0,JavaScript
9.5,3780.0,0.0,Elixir
10.0,14190.0,0.0,JavaScript
10.0,3660.0,0.0,C#
